Year,Month,Passengers,Airport Name
2023,12,210243,"- Sarasota/Bradenton, FL: Sarasota/Bradenton International"
2024,1,192746,"- Sarasota/Bradenton, FL: Sarasota/Bradenton International"
2024,2,218428,"- Sarasota/Bradenton, FL: Sarasota/Bradenton International"
2024,3,275389,"- Sarasota/Bradenton, FL: Sarasota/Bradenton International"
2024,4,202310,"- Sarasota/Bradenton, FL: Sarasota/Bradenton International"
2024,5,176598,"- Sarasota/Bradenton, FL: Sarasota/Bradenton International"
2024,6,165998,"- Sarasota/Bradenton, FL: Sarasota/Bradenton International"
2024,7,156813,"- Sarasota/Bradenton, FL: Sarasota/Bradenton International"
2002,10,1237,"- Sault Ste. Marie, MI: Chippewa County International"
2002,11,891,"- Sault Ste. Marie, MI: Chippewa County International"
2002,12,989,"- Sault Ste. Marie, MI: Chippewa County International"
2003,1,794,"- Sault Ste. Marie, MI: Chippewa County International"
2003,2,810,"- Sault Ste. Marie, MI: Chippewa County International"
2003,3,1011,"- Sault Ste. Marie, MI: Chippewa County International"
2003,4,887,"- Sault Ste. Marie, MI: Chippewa County International"
2003,5,1038,"- Sault Ste. Marie, MI: Chippewa County International"
2003,6,1147,"- Sault Ste. Marie, MI: Chippewa County International"
2003,7,1635,"- Sault Ste. Marie, MI: Chippewa County International"
2003,8,1557,"- Sault Ste. Marie, MI: Chippewa County International"
2003,9,928,"- Sault Ste. Marie, MI: Chippewa County International"
2003,10,956,"- Sault Ste. Marie, MI: Chippewa County International"
2003,11,847,"- Sault Ste. Marie, MI: Chippewa County International"
2003,12,921,"- Sault Ste. Marie, MI: Chippewa County International"
2004,1,785,"- Sault Ste. Marie, MI: Chippewa County International"
2004,2,913,"- Sault Ste. Marie, MI: Chippewa County International"
2004,3,1006,"- Sault Ste. Marie, MI: Chippewa County International"
2004,4,1032,"- Sault Ste. Marie, MI: Chippewa County International"
2004,5,1034,"- Sault Ste. Marie, MI: Chippewa County International"
2004,6,1146,"- Sault Ste. Marie, MI: Chippewa County International"
2004,7,1585,"- Sault Ste. Marie, MI: Chippewa County International"
2004,8,1410,"- Sault Ste. Marie, MI: Chippewa County International"
2004,9,993,"- Sault Ste. Marie, MI: Chippewa County International"
2004,10,1019,"- Sault Ste. Marie, MI: Chippewa County International"
2004,11,921,"- Sault Ste. Marie, MI: Chippewa County International"
2004,12,984,"- Sault Ste. Marie, MI: Chippewa County International"
2005,1,718,"- Sault Ste. Marie, MI: Chippewa County International"
2005,2,1070,"- Sault Ste. Marie, MI: Chippewa County International"
2005,3,1415,"- Sault Ste. Marie, MI: Chippewa County International"
2005,4,1234,"- Sault Ste. Marie, MI: Chippewa County International"
2005,5,1342,"- Sault Ste. Marie, MI: Chippewa County International"
2005,6,1354,"- Sault Ste. Marie, MI: Chippewa County International"
2005,7,1863,"- Sault Ste. Marie, MI: Chippewa County International"
2005,8,1523,"- Sault Ste. Marie, MI: Chippewa County International"
2005,9,1095,"- Sault Ste. Marie, MI: Chippewa County International"
2005,10,1268,"- Sault Ste. Marie, MI: Chippewa County International"
2005,11,992,"- Sault Ste. Marie, MI: Chippewa County International"
2005,12,991,"- Sault Ste. Marie, MI: Chippewa County International"
2006,1,859,"- Sault Ste. Marie, MI: Chippewa County International"
2006,2,734,"- Sault Ste. Marie, MI: Chippewa County International"
2006,3,1002,"- Sault Ste. Marie, MI: Chippewa County International"
2006,4,946,"- Sault Ste. Marie, MI: Chippewa County International"
2006,5,1339,"- Sault Ste. Marie, MI: Chippewa County International"
2006,6,1265,"- Sault Ste. Marie, MI: Chippewa County International"
2006,7,1287,"- Sault Ste. Marie, MI: Chippewa County International"
2006,8,1243,"- Sault Ste. Marie, MI: Chippewa County International"
2006,9,1049,"- Sault Ste. Marie, MI: Chippewa County International"
2006,10,1199,"- Sault Ste. Marie, MI: Chippewa County International"
2006,11,1084,"- Sault Ste. Marie, MI: Chippewa County International"
2006,12,1003,"- Sault Ste. Marie, MI: Chippewa County International"
2007,1,889,"- Sault Ste. Marie, MI: Chippewa County International"
2007,2,838,"- Sault Ste. Marie, MI: Chippewa County International"
2007,3,978,"- Sault Ste. Marie, MI: Chippewa County International"
2007,4,876,"- Sault Ste. Marie, MI: Chippewa County International"
2007,5,1229,"- Sault Ste. Marie, MI: Chippewa County International"
2007,6,1208,"- Sault Ste. Marie, MI: Chippewa County International"
2007,7,1372,"- Sault Ste. Marie, MI: Chippewa County International"
2007,8,1296,"- Sault Ste. Marie, MI: Chippewa County International"
2007,9,1124,"- Sault Ste. Marie, MI: Chippewa County International"
2007,10,1147,"- Sault Ste. Marie, MI: Chippewa County International"
2007,11,1082,"- Sault Ste. Marie, MI: Chippewa County International"
2007,12,1091,"- Sault Ste. Marie, MI: Chippewa County International"
2008,1,885,"- Sault Ste. Marie, MI: Chippewa County International"
2008,2,1055,"- Sault Ste. Marie, MI: Chippewa County International"
2008,3,1251,"- Sault Ste. Marie, MI: Chippewa County International"
2008,4,1186,"- Sault Ste. Marie, MI: Chippewa County International"
2008,5,1193,"- Sault Ste. Marie, MI: Chippewa County International"
2008,6,1126,"- Sault Ste. Marie, MI: Chippewa County International"
2008,7,1219,"- Sault Ste. Marie, MI: Chippewa County International"
2008,8,1189,"- Sault Ste. Marie, MI: Chippewa County International"
2008,9,928,"- Sault Ste. Marie, MI: Chippewa County International"
2008,10,927,"- Sault Ste. Marie, MI: Chippewa County International"
2008,11,830,"- Sault Ste. Marie, MI: Chippewa County International"
2008,12,900,"- Sault Ste. Marie, MI: Chippewa County International"
2009,1,748,"- Sault Ste. Marie, MI: Chippewa County International"
2009,2,893,"- Sault Ste. Marie, MI: Chippewa County International"
2009,3,1123,"- Sault Ste. Marie, MI: Chippewa County International"
2009,4,1043,"- Sault Ste. Marie, MI: Chippewa County International"
2009,5,1035,"- Sault Ste. Marie, MI: Chippewa County International"
2009,6,1150,"- Sault Ste. Marie, MI: Chippewa County International"
2009,7,1370,"- Sault Ste. Marie, MI: Chippewa County International"
2009,8,1247,"- Sault Ste. Marie, MI: Chippewa County International"
2009,9,1090,"- Sault Ste. Marie, MI: Chippewa County International"
2009,10,1116,"- Sault Ste. Marie, MI: Chippewa County International"
2009,11,971,"- Sault Ste. Marie, MI: Chippewa County International"
2009,12,948,"- Sault Ste. Marie, MI: Chippewa County International"
2010,1,893,"- Sault Ste. Marie, MI: Chippewa County International"
2010,2,1004,"- Sault Ste. Marie, MI: Chippewa County International"
2010,3,1242,"- Sault Ste. Marie, MI: Chippewa County International"
2010,4,1227,"- Sault Ste. Marie, MI: Chippewa County International"
2010,5,1122,"- Sault Ste. Marie, MI: Chippewa County International"
2010,6,1187,"- Sault Ste. Marie, MI: Chippewa County International"
2010,7,1434,"- Sault Ste. Marie, MI: Chippewa County International"
2010,8,1279,"- Sault Ste. Marie, MI: Chippewa County International"
2010,9,1128,"- Sault Ste. Marie, MI: Chippewa County International"
2010,10,1290,"- Sault Ste. Marie, MI: Chippewa County International"
2010,11,1093,"- Sault Ste. Marie, MI: Chippewa County International"
2010,12,1238,"- Sault Ste. Marie, MI: Chippewa County International"
2011,1,1061,"- Sault Ste. Marie, MI: Chippewa County International"
2011,2,1017,"- Sault Ste. Marie, MI: Chippewa County International"
2011,3,1617,"- Sault Ste. Marie, MI: Chippewa County International"
2011,4,1598,"- Sault Ste. Marie, MI: Chippewa County International"
2011,5,1539,"- Sault Ste. Marie, MI: Chippewa County International"
2011,6,1454,"- Sault Ste. Marie, MI: Chippewa County International"
2011,7,2032,"- Sault Ste. Marie, MI: Chippewa County International"
2011,8,1872,"- Sault Ste. Marie, MI: Chippewa County International"
2011,9,1451,"- Sault Ste. Marie, MI: Chippewa County International"
2011,10,1568,"- Sault Ste. Marie, MI: Chippewa County International"
2011,11,1529,"- Sault Ste. Marie, MI: Chippewa County International"
2011,12,1589,"- Sault Ste. Marie, MI: Chippewa County International"
2012,1,1297,"- Sault Ste. Marie, MI: Chippewa County International"
2012,2,1485,"- Sault Ste. Marie, MI: Chippewa County International"
2012,3,1866,"- Sault Ste. Marie, MI: Chippewa County International"
2012,4,1729,"- Sault Ste. Marie, MI: Chippewa County International"
2012,5,1736,"- Sault Ste. Marie, MI: Chippewa County International"
2012,6,1625,"- Sault Ste. Marie, MI: Chippewa County International"
2012,7,1826,"- Sault Ste. Marie, MI: Chippewa County International"
2012,8,1978,"- Sault Ste. Marie, MI: Chippewa County International"
2012,9,1356,"- Sault Ste. Marie, MI: Chippewa County International"
2012,10,1530,"- Sault Ste. Marie, MI: Chippewa County International"
2012,11,1584,"- Sault Ste. Marie, MI: Chippewa County International"
2012,12,1632,"- Sault Ste. Marie, MI: Chippewa County International"
2013,1,1404,"- Sault Ste. Marie, MI: Chippewa County International"
2013,2,1528,"- Sault Ste. Marie, MI: Chippewa County International"
2013,3,2061,"- Sault Ste. Marie, MI: Chippewa County International"
2013,4,1883,"- Sault Ste. Marie, MI: Chippewa County International"
2013,5,1838,"- Sault Ste. Marie, MI: Chippewa County International"
2013,6,1815,"- Sault Ste. Marie, MI: Chippewa County International"
2013,7,1944,"- Sault Ste. Marie, MI: Chippewa County International"
2013,8,2082,"- Sault Ste. Marie, MI: Chippewa County International"
2013,9,1499,"- Sault Ste. Marie, MI: Chippewa County International"
2013,10,1704,"- Sault Ste. Marie, MI: Chippewa County International"
2013,11,1497,"- Sault Ste. Marie, MI: Chippewa County International"
2013,12,1860,"- Sault Ste. Marie, MI: Chippewa County International"
2014,1,1459,"- Sault Ste. Marie, MI: Chippewa County International"
2014,2,1647,"- Sault Ste. Marie, MI: Chippewa County International"
2014,3,2242,"- Sault Ste. Marie, MI: Chippewa County International"
2014,4,1854,"- Sault Ste. Marie, MI: Chippewa County International"
2014,5,2001,"- Sault Ste. Marie, MI: Chippewa County International"
2014,6,539,"- Sault Ste. Marie, MI: Chippewa County International"
2014,7,2206,"- Sault Ste. Marie, MI: Chippewa County International"
2014,8,2173,"- Sault Ste. Marie, MI: Chippewa County International"
2014,9,1559,"- Sault Ste. Marie, MI: Chippewa County International"
2014,10,1797,"- Sault Ste. Marie, MI: Chippewa County International"
2014,11,1543,"- Sault Ste. Marie, MI: Chippewa County International"
2014,12,1692,"- Sault Ste. Marie, MI: Chippewa County International"
2015,1,1441,"- Sault Ste. Marie, MI: Chippewa County International"
2015,2,1728,"- Sault Ste. Marie, MI: Chippewa County International"
2015,3,2253,"- Sault Ste. Marie, MI: Chippewa County International"
2015,4,2147,"- Sault Ste. Marie, MI: Chippewa County International"
2015,5,2081,"- Sault Ste. Marie, MI: Chippewa County International"
2015,6,1270,"- Sault Ste. Marie, MI: Chippewa County International"
2015,7,2519,"- Sault Ste. Marie, MI: Chippewa County International"
2015,8,2253,"- Sault Ste. Marie, MI: Chippewa County International"
2015,9,1652,"- Sault Ste. Marie, MI: Chippewa County International"
2015,10,1743,"- Sault Ste. Marie, MI: Chippewa County International"
2015,11,1690,"- Sault Ste. Marie, MI: Chippewa County International"
2015,12,1843,"- Sault Ste. Marie, MI: Chippewa County International"
2016,1,1280,"- Sault Ste. Marie, MI: Chippewa County International"
2016,2,1343,"- Sault Ste. Marie, MI: Chippewa County International"
2016,3,1643,"- Sault Ste. Marie, MI: Chippewa County International"
2016,4,1440,"- Sault Ste. Marie, MI: Chippewa County International"
2016,5,1611,"- Sault Ste. Marie, MI: Chippewa County International"
2016,6,1722,"- Sault Ste. Marie, MI: Chippewa County International"
2016,7,2361,"- Sault Ste. Marie, MI: Chippewa County International"
2016,8,2113,"- Sault Ste. Marie, MI: Chippewa County International"
2016,9,1817,"- Sault Ste. Marie, MI: Chippewa County International"
2016,10,1679,"- Sault Ste. Marie, MI: Chippewa County International"
2016,11,1521,"- Sault Ste. Marie, MI: Chippewa County International"
2016,12,1810,"- Sault Ste. Marie, MI: Chippewa County International"
2017,1,1249,"- Sault Ste. Marie, MI: Chippewa County International"
2017,2,1578,"- Sault Ste. Marie, MI: Chippewa County International"
2017,3,1973,"- Sault Ste. Marie, MI: Chippewa County International"
2017,4,1673,"- Sault Ste. Marie, MI: Chippewa County International"
2017,5,1766,"- Sault Ste. Marie, MI: Chippewa County International"
2017,6,1899,"- Sault Ste. Marie, MI: Chippewa County International"
2017,7,2341,"- Sault Ste. Marie, MI: Chippewa County International"
2017,8,2229,"- Sault Ste. Marie, MI: Chippewa County International"
2017,9,1674,"- Sault Ste. Marie, MI: Chippewa County International"
2017,10,1934,"- Sault Ste. Marie, MI: Chippewa County International"
2017,11,1578,"- Sault Ste. Marie, MI: Chippewa County International"
2017,12,1806,"- Sault Ste. Marie, MI: Chippewa County International"
2018,1,1510,"- Sault Ste. Marie, MI: Chippewa County International"
2018,2,1630,"- Sault Ste. Marie, MI: Chippewa County International"
2018,3,1719,"- Sault Ste. Marie, MI: Chippewa County International"
2018,4,1688,"- Sault Ste. Marie, MI: Chippewa County International"
2018,5,2125,"- Sault Ste. Marie, MI: Chippewa County International"
2018,6,2062,"- Sault Ste. Marie, MI: Chippewa County International"
2018,7,2418,"- Sault Ste. Marie, MI: Chippewa County International"
2018,8,2343,"- Sault Ste. Marie, MI: Chippewa County International"
2018,9,1740,"- Sault Ste. Marie, MI: Chippewa County International"
2018,10,1856,"- Sault Ste. Marie, MI: Chippewa County International"
2018,11,1782,"- Sault Ste. Marie, MI: Chippewa County International"
2018,12,2018,"- Sault Ste. Marie, MI: Chippewa County International"
2019,1,1539,"- Sault Ste. Marie, MI: Chippewa County International"
2019,2,1594,"- Sault Ste. Marie, MI: Chippewa County International"
2019,3,2046,"- Sault Ste. Marie, MI: Chippewa County International"
2019,4,2052,"- Sault Ste. Marie, MI: Chippewa County International"
2019,5,2212,"- Sault Ste. Marie, MI: Chippewa County International"
2019,6,2320,"- Sault Ste. Marie, MI: Chippewa County International"
2019,7,2493,"- Sault Ste. Marie, MI: Chippewa County International"
2019,8,2228,"- Sault Ste. Marie, MI: Chippewa County International"
2019,9,1939,"- Sault Ste. Marie, MI: Chippewa County International"
2019,10,2010,"- Sault Ste. Marie, MI: Chippewa County International"
2019,11,1733,"- Sault Ste. Marie, MI: Chippewa County International"
2019,12,1796,"- Sault Ste. Marie, MI: Chippewa County International"
2020,1,1563,"- Sault Ste. Marie, MI: Chippewa County International"
2020,2,1717,"- Sault Ste. Marie, MI: Chippewa County International"
2020,3,1162,"- Sault Ste. Marie, MI: Chippewa County International"
2020,4,99,"- Sault Ste. Marie, MI: Chippewa County International"
2020,5,198,"- Sault Ste. Marie, MI: Chippewa County International"
2020,6,678,"- Sault Ste. Marie, MI: Chippewa County International"
2020,7,977,"- Sault Ste. Marie, MI: Chippewa County International"
2020,8,992,"- Sault Ste. Marie, MI: Chippewa County International"
2020,9,885,"- Sault Ste. Marie, MI: Chippewa County International"
2020,10,878,"- Sault Ste. Marie, MI: Chippewa County International"
2020,11,594,"- Sault Ste. Marie, MI: Chippewa County International"
2020,12,729,"- Sault Ste. Marie, MI: Chippewa County International"
2021,1,593,"- Sault Ste. Marie, MI: Chippewa County International"
2021,2,582,"- Sault Ste. Marie, MI: Chippewa County International"
2021,3,867,"- Sault Ste. Marie, MI: Chippewa County International"
2021,4,1307,"- Sault Ste. Marie, MI: Chippewa County International"
2021,5,1498,"- Sault Ste. Marie, MI: Chippewa County International"
2021,6,1674,"- Sault Ste. Marie, MI: Chippewa County International"
2021,7,2330,"- Sault Ste. Marie, MI: Chippewa County International"
2021,8,2134,"- Sault Ste. Marie, MI: Chippewa County International"
2021,9,1568,"- Sault Ste. Marie, MI: Chippewa County International"
2021,10,1409,"- Sault Ste. Marie, MI: Chippewa County International"
2021,11,1321,"- Sault Ste. Marie, MI: Chippewa County International"
2021,12,1509,"- Sault Ste. Marie, MI: Chippewa County International"
2022,1,1054,"- Sault Ste. Marie, MI: Chippewa County International"
2022,2,1278,"- Sault Ste. Marie, MI: Chippewa County International"
2022,3,1627,"- Sault Ste. Marie, MI: Chippewa County International"
2022,4,1963,"- Sault Ste. Marie, MI: Chippewa County International"
2022,5,2149,"- Sault Ste. Marie, MI: Chippewa County International"
2022,6,2370,"- Sault Ste. Marie, MI: Chippewa County International"
2022,7,2625,"- Sault Ste. Marie, MI: Chippewa County International"
2022,8,2498,"- Sault Ste. Marie, MI: Chippewa County International"
2022,9,1938,"- Sault Ste. Marie, MI: Chippewa County International"
2022,10,1701,"- Sault Ste. Marie, MI: Chippewa County International"
