Year,Month,Load Factor,Airport Name
2011,5,83.65,"- Peoria, IL: General Downing - Peoria International"
2011,6,85.36,"- Peoria, IL: General Downing - Peoria International"
2011,7,84.59,"- Peoria, IL: General Downing - Peoria International"
2011,8,82.25,"- Peoria, IL: General Downing - Peoria International"
2011,9,81.4,"- Peoria, IL: General Downing - Peoria International"
2011,10,83.12,"- Peoria, IL: General Downing - Peoria International"
2011,11,83.1,"- Peoria, IL: General Downing - Peoria International"
2011,12,78.56,"- Peoria, IL: General Downing - Peoria International"
2012,1,77.67,"- Peoria, IL: General Downing - Peoria International"
2012,2,80.24,"- Peoria, IL: General Downing - Peoria International"
2012,3,87.32,"- Peoria, IL: General Downing - Peoria International"
2012,4,82.31,"- Peoria, IL: General Downing - Peoria International"
2012,5,80.01,"- Peoria, IL: General Downing - Peoria International"
2012,6,82.48,"- Peoria, IL: General Downing - Peoria International"
2012,7,79.34,"- Peoria, IL: General Downing - Peoria International"
2012,8,77.32,"- Peoria, IL: General Downing - Peoria International"
2012,9,77.03,"- Peoria, IL: General Downing - Peoria International"
2012,10,82.37,"- Peoria, IL: General Downing - Peoria International"
2012,11,80.1,"- Peoria, IL: General Downing - Peoria International"
2012,12,78.63,"- Peoria, IL: General Downing - Peoria International"
2013,1,76.75,"- Peoria, IL: General Downing - Peoria International"
2013,2,80.86,"- Peoria, IL: General Downing - Peoria International"
2013,3,84.95,"- Peoria, IL: General Downing - Peoria International"
2013,4,82.41,"- Peoria, IL: General Downing - Peoria International"
2013,5,82.03,"- Peoria, IL: General Downing - Peoria International"
2013,6,86.67,"- Peoria, IL: General Downing - Peoria International"
2013,7,84.17,"- Peoria, IL: General Downing - Peoria International"
2013,8,83.12,"- Peoria, IL: General Downing - Peoria International"
2013,9,79.13,"- Peoria, IL: General Downing - Peoria International"
2013,10,79.78,"- Peoria, IL: General Downing - Peoria International"
2013,11,79.62,"- Peoria, IL: General Downing - Peoria International"
2013,12,78.77,"- Peoria, IL: General Downing - Peoria International"
2014,1,79.14,"- Peoria, IL: General Downing - Peoria International"
2014,2,82.19,"- Peoria, IL: General Downing - Peoria International"
2014,3,87.53,"- Peoria, IL: General Downing - Peoria International"
2014,4,85.28,"- Peoria, IL: General Downing - Peoria International"
2014,5,86.28,"- Peoria, IL: General Downing - Peoria International"
2014,6,88.3,"- Peoria, IL: General Downing - Peoria International"
2014,7,87.61,"- Peoria, IL: General Downing - Peoria International"
2014,8,87.1,"- Peoria, IL: General Downing - Peoria International"
2014,9,83.07,"- Peoria, IL: General Downing - Peoria International"
2014,10,86.53,"- Peoria, IL: General Downing - Peoria International"
2014,11,83.18,"- Peoria, IL: General Downing - Peoria International"
2014,12,77.14,"- Peoria, IL: General Downing - Peoria International"
2015,1,82.86,"- Peoria, IL: General Downing - Peoria International"
2015,2,85.0,"- Peoria, IL: General Downing - Peoria International"
2015,3,86.59,"- Peoria, IL: General Downing - Peoria International"
2015,4,86.57,"- Peoria, IL: General Downing - Peoria International"
2015,5,84.3,"- Peoria, IL: General Downing - Peoria International"
2015,6,87.74,"- Peoria, IL: General Downing - Peoria International"
2015,7,87.11,"- Peoria, IL: General Downing - Peoria International"
2015,8,86.57,"- Peoria, IL: General Downing - Peoria International"
2015,9,80.05,"- Peoria, IL: General Downing - Peoria International"
2015,10,80.53,"- Peoria, IL: General Downing - Peoria International"
2015,11,80.6,"- Peoria, IL: General Downing - Peoria International"
2015,12,77.58,"- Peoria, IL: General Downing - Peoria International"
2016,1,77.48,"- Peoria, IL: General Downing - Peoria International"
2016,2,80.29,"- Peoria, IL: General Downing - Peoria International"
2016,3,82.46,"- Peoria, IL: General Downing - Peoria International"
2016,4,86.11,"- Peoria, IL: General Downing - Peoria International"
2016,5,84.47,"- Peoria, IL: General Downing - Peoria International"
2016,6,86.46,"- Peoria, IL: General Downing - Peoria International"
2016,7,85.01,"- Peoria, IL: General Downing - Peoria International"
2016,8,82.8,"- Peoria, IL: General Downing - Peoria International"
2016,9,81.84,"- Peoria, IL: General Downing - Peoria International"
2016,10,81.92,"- Peoria, IL: General Downing - Peoria International"
2016,11,80.97,"- Peoria, IL: General Downing - Peoria International"
2016,12,76.95,"- Peoria, IL: General Downing - Peoria International"
2017,1,78.4,"- Peoria, IL: General Downing - Peoria International"
2017,2,77.92,"- Peoria, IL: General Downing - Peoria International"
2017,3,80.21,"- Peoria, IL: General Downing - Peoria International"
2017,4,77.83,"- Peoria, IL: General Downing - Peoria International"
2017,5,76.95,"- Peoria, IL: General Downing - Peoria International"
2017,6,80.28,"- Peoria, IL: General Downing - Peoria International"
2017,7,79.5,"- Peoria, IL: General Downing - Peoria International"
2017,8,75.68,"- Peoria, IL: General Downing - Peoria International"
2017,9,72.57,"- Peoria, IL: General Downing - Peoria International"
2017,10,77.76,"- Peoria, IL: General Downing - Peoria International"
2017,11,79.98,"- Peoria, IL: General Downing - Peoria International"
2017,12,75.04,"- Peoria, IL: General Downing - Peoria International"
2018,1,78.91,"- Peoria, IL: General Downing - Peoria International"
2018,2,81.66,"- Peoria, IL: General Downing - Peoria International"
2018,3,84.96,"- Peoria, IL: General Downing - Peoria International"
2018,4,85.08,"- Peoria, IL: General Downing - Peoria International"
2018,5,82.1,"- Peoria, IL: General Downing - Peoria International"
2018,6,88.04,"- Peoria, IL: General Downing - Peoria International"
2018,7,84.74,"- Peoria, IL: General Downing - Peoria International"
2018,8,84.68,"- Peoria, IL: General Downing - Peoria International"
2018,9,80.01,"- Peoria, IL: General Downing - Peoria International"
2018,10,83.68,"- Peoria, IL: General Downing - Peoria International"
2018,11,83.37,"- Peoria, IL: General Downing - Peoria International"
2018,12,79.63,"- Peoria, IL: General Downing - Peoria International"
2019,1,80.78,"- Peoria, IL: General Downing - Peoria International"
2019,2,85.4,"- Peoria, IL: General Downing - Peoria International"
2019,3,87.3,"- Peoria, IL: General Downing - Peoria International"
2019,4,84.52,"- Peoria, IL: General Downing - Peoria International"
2019,5,85.41,"- Peoria, IL: General Downing - Peoria International"
2019,6,89.72,"- Peoria, IL: General Downing - Peoria International"
2019,7,89.08,"- Peoria, IL: General Downing - Peoria International"
2019,8,86.57,"- Peoria, IL: General Downing - Peoria International"
2019,9,81.56,"- Peoria, IL: General Downing - Peoria International"
2019,10,83.44,"- Peoria, IL: General Downing - Peoria International"
2019,11,81.04,"- Peoria, IL: General Downing - Peoria International"
2019,12,79.89,"- Peoria, IL: General Downing - Peoria International"
2020,1,80.9,"- Peoria, IL: General Downing - Peoria International"
2020,2,79.05,"- Peoria, IL: General Downing - Peoria International"
2020,3,57.17,"- Peoria, IL: General Downing - Peoria International"
2020,4,15.39,"- Peoria, IL: General Downing - Peoria International"
2020,5,40.44,"- Peoria, IL: General Downing - Peoria International"
2020,6,59.91,"- Peoria, IL: General Downing - Peoria International"
2020,7,54.75,"- Peoria, IL: General Downing - Peoria International"
2020,8,50.12,"- Peoria, IL: General Downing - Peoria International"
2020,9,58.8,"- Peoria, IL: General Downing - Peoria International"
2020,10,65.06,"- Peoria, IL: General Downing - Peoria International"
2020,11,61.82,"- Peoria, IL: General Downing - Peoria International"
2020,12,56.07,"- Peoria, IL: General Downing - Peoria International"
2021,1,60.89,"- Peoria, IL: General Downing - Peoria International"
2021,2,60.01,"- Peoria, IL: General Downing - Peoria International"
2021,3,64.32,"- Peoria, IL: General Downing - Peoria International"
2021,4,76.34,"- Peoria, IL: General Downing - Peoria International"
2021,5,77.22,"- Peoria, IL: General Downing - Peoria International"
2021,6,83.88,"- Peoria, IL: General Downing - Peoria International"
2021,7,82.44,"- Peoria, IL: General Downing - Peoria International"
2021,8,77.88,"- Peoria, IL: General Downing - Peoria International"
2021,9,75.93,"- Peoria, IL: General Downing - Peoria International"
2021,10,77.45,"- Peoria, IL: General Downing - Peoria International"
2021,11,83.59,"- Peoria, IL: General Downing - Peoria International"
2021,12,77.94,"- Peoria, IL: General Downing - Peoria International"
2022,1,73.3,"- Peoria, IL: General Downing - Peoria International"
2022,2,77.75,"- Peoria, IL: General Downing - Peoria International"
2022,3,87.28,"- Peoria, IL: General Downing - Peoria International"
2022,4,86.71,"- Peoria, IL: General Downing - Peoria International"
2022,5,84.9,"- Peoria, IL: General Downing - Peoria International"
2022,6,88.35,"- Peoria, IL: General Downing - Peoria International"
2022,7,87.05,"- Peoria, IL: General Downing - Peoria International"
2022,8,86.27,"- Peoria, IL: General Downing - Peoria International"
2022,9,86.96,"- Peoria, IL: General Downing - Peoria International"
2022,10,84.92,"- Peoria, IL: General Downing - Peoria International"
2022,11,85.67,"- Peoria, IL: General Downing - Peoria International"
2022,12,79.81,"- Peoria, IL: General Downing - Peoria International"
2023,1,80.79,"- Peoria, IL: General Downing - Peoria International"
2023,2,84.16,"- Peoria, IL: General Downing - Peoria International"
2023,3,85.24,"- Peoria, IL: General Downing - Peoria International"
2023,4,87.11,"- Peoria, IL: General Downing - Peoria International"
2023,5,87.03,"- Peoria, IL: General Downing - Peoria International"
2023,6,89.3,"- Peoria, IL: General Downing - Peoria International"
2023,7,88.73,"- Peoria, IL: General Downing - Peoria International"
2023,8,87.5,"- Peoria, IL: General Downing - Peoria International"
2023,9,85.37,"- Peoria, IL: General Downing - Peoria International"
2023,10,87.1,"- Peoria, IL: General Downing - Peoria International"
2023,11,88.08,"- Peoria, IL: General Downing - Peoria International"
2023,12,81.6,"- Peoria, IL: General Downing - Peoria International"
2024,1,82.68,"- Peoria, IL: General Downing - Peoria International"
2024,2,84.38,"- Peoria, IL: General Downing - Peoria International"
2024,3,86.23,"- Peoria, IL: General Downing - Peoria International"
2024,4,86.9,"- Peoria, IL: General Downing - Peoria International"
2024,5,85.33,"- Peoria, IL: General Downing - Peoria International"
2024,6,87.55,"- Peoria, IL: General Downing - Peoria International"
2024,7,86.36,"- Peoria, IL: General Downing - Peoria International"
2002,10,65.32,"- Pittsburgh, PA: Pittsburgh International"
2002,11,63.35,"- Pittsburgh, PA: Pittsburgh International"
2002,12,69.65,"- Pittsburgh, PA: Pittsburgh International"
2003,1,57.94,"- Pittsburgh, PA: Pittsburgh International"
2003,2,61.71,"- Pittsburgh, PA: Pittsburgh International"
2003,3,69.23,"- Pittsburgh, PA: Pittsburgh International"
2003,4,71.05,"- Pittsburgh, PA: Pittsburgh International"
2003,5,71.07,"- Pittsburgh, PA: Pittsburgh International"
2003,6,74.82,"- Pittsburgh, PA: Pittsburgh International"
2003,7,80.0,"- Pittsburgh, PA: Pittsburgh International"
2003,8,78.67,"- Pittsburgh, PA: Pittsburgh International"
2003,9,63.11,"- Pittsburgh, PA: Pittsburgh International"
2003,10,69.72,"- Pittsburgh, PA: Pittsburgh International"
2003,11,68.32,"- Pittsburgh, PA: Pittsburgh International"
2003,12,67.89,"- Pittsburgh, PA: Pittsburgh International"
2004,1,58.76,"- Pittsburgh, PA: Pittsburgh International"
2004,2,64.01,"- Pittsburgh, PA: Pittsburgh International"
2004,3,73.02,"- Pittsburgh, PA: Pittsburgh International"
2004,4,76.34,"- Pittsburgh, PA: Pittsburgh International"
2004,5,73.97,"- Pittsburgh, PA: Pittsburgh International"
2004,6,80.15,"- Pittsburgh, PA: Pittsburgh International"
2004,7,82.29,"- Pittsburgh, PA: Pittsburgh International"
2004,8,77.08,"- Pittsburgh, PA: Pittsburgh International"
2004,9,67.99,"- Pittsburgh, PA: Pittsburgh International"
2004,10,72.81,"- Pittsburgh, PA: Pittsburgh International"
2004,11,69.87,"- Pittsburgh, PA: Pittsburgh International"
2004,12,67.06,"- Pittsburgh, PA: Pittsburgh International"
2005,1,63.39,"- Pittsburgh, PA: Pittsburgh International"
2005,2,65.59,"- Pittsburgh, PA: Pittsburgh International"
2005,3,75.99,"- Pittsburgh, PA: Pittsburgh International"
2005,4,72.94,"- Pittsburgh, PA: Pittsburgh International"
2005,5,73.37,"- Pittsburgh, PA: Pittsburgh International"
2005,6,79.29,"- Pittsburgh, PA: Pittsburgh International"
2005,7,79.96,"- Pittsburgh, PA: Pittsburgh International"
2005,8,75.48,"- Pittsburgh, PA: Pittsburgh International"
2005,9,68.39,"- Pittsburgh, PA: Pittsburgh International"
2005,10,70.27,"- Pittsburgh, PA: Pittsburgh International"
2005,11,70.15,"- Pittsburgh, PA: Pittsburgh International"
2005,12,65.4,"- Pittsburgh, PA: Pittsburgh International"
2006,1,64.33,"- Pittsburgh, PA: Pittsburgh International"
2006,2,71.07,"- Pittsburgh, PA: Pittsburgh International"
2006,3,79.88,"- Pittsburgh, PA: Pittsburgh International"
2006,4,80.41,"- Pittsburgh, PA: Pittsburgh International"
2006,5,80.38,"- Pittsburgh, PA: Pittsburgh International"
2006,6,85.26,"- Pittsburgh, PA: Pittsburgh International"
2006,7,83.75,"- Pittsburgh, PA: Pittsburgh International"
2006,8,80.42,"- Pittsburgh, PA: Pittsburgh International"
2006,9,71.86,"- Pittsburgh, PA: Pittsburgh International"
2006,10,75.91,"- Pittsburgh, PA: Pittsburgh International"
2006,11,76.86,"- Pittsburgh, PA: Pittsburgh International"
2006,12,70.42,"- Pittsburgh, PA: Pittsburgh International"
2007,1,67.48,"- Pittsburgh, PA: Pittsburgh International"
2007,2,72.81,"- Pittsburgh, PA: Pittsburgh International"
2007,3,80.76,"- Pittsburgh, PA: Pittsburgh International"
2007,4,82.96,"- Pittsburgh, PA: Pittsburgh International"
2007,5,82.15,"- Pittsburgh, PA: Pittsburgh International"
2007,6,86.99,"- Pittsburgh, PA: Pittsburgh International"
2007,7,85.58,"- Pittsburgh, PA: Pittsburgh International"
2007,8,85.71,"- Pittsburgh, PA: Pittsburgh International"
2007,9,75.26,"- Pittsburgh, PA: Pittsburgh International"
2007,10,80.79,"- Pittsburgh, PA: Pittsburgh International"
2007,11,79.44,"- Pittsburgh, PA: Pittsburgh International"
2007,12,73.06,"- Pittsburgh, PA: Pittsburgh International"
2008,1,69.68,"- Pittsburgh, PA: Pittsburgh International"
2008,2,73.9,"- Pittsburgh, PA: Pittsburgh International"
2008,3,84.48,"- Pittsburgh, PA: Pittsburgh International"
2008,4,79.93,"- Pittsburgh, PA: Pittsburgh International"
2008,5,82.82,"- Pittsburgh, PA: Pittsburgh International"
2008,6,84.74,"- Pittsburgh, PA: Pittsburgh International"
2008,7,82.87,"- Pittsburgh, PA: Pittsburgh International"
