Year,Month,Revenue Passenger Miles,Airport Name
2019,10,32418,"- Aguadilla, PR: Rafael Hernandez"
2019,11,40184,"- Aguadilla, PR: Rafael Hernandez"
2019,12,42132,"- Aguadilla, PR: Rafael Hernandez"
2020,1,33069,"- Aguadilla, PR: Rafael Hernandez"
2020,2,34633,"- Aguadilla, PR: Rafael Hernandez"
2020,3,19817,"- Aguadilla, PR: Rafael Hernandez"
2020,6,104,"- Aguadilla, PR: Rafael Hernandez"
2020,7,0,"- Aguadilla, PR: Rafael Hernandez"
2021,4,14158,"- Aguadilla, PR: Rafael Hernandez"
2021,5,29086,"- Aguadilla, PR: Rafael Hernandez"
2021,6,37798,"- Aguadilla, PR: Rafael Hernandez"
2021,7,42377,"- Aguadilla, PR: Rafael Hernandez"
2021,8,35778,"- Aguadilla, PR: Rafael Hernandez"
2021,9,26032,"- Aguadilla, PR: Rafael Hernandez"
2021,10,32397,"- Aguadilla, PR: Rafael Hernandez"
2021,11,31645,"- Aguadilla, PR: Rafael Hernandez"
2021,12,40503,"- Aguadilla, PR: Rafael Hernandez"
2022,1,31545,"- Aguadilla, PR: Rafael Hernandez"
2022,2,27118,"- Aguadilla, PR: Rafael Hernandez"
2022,3,35883,"- Aguadilla, PR: Rafael Hernandez"
2022,4,30574,"- Aguadilla, PR: Rafael Hernandez"
2022,5,45898,"- Aguadilla, PR: Rafael Hernandez"
2022,6,38444,"- Aguadilla, PR: Rafael Hernandez"
2022,7,40729,"- Aguadilla, PR: Rafael Hernandez"
2022,8,39182,"- Aguadilla, PR: Rafael Hernandez"
2022,9,27334,"- Aguadilla, PR: Rafael Hernandez"
2022,10,36213,"- Aguadilla, PR: Rafael Hernandez"
2022,11,40291,"- Aguadilla, PR: Rafael Hernandez"
2022,12,51267,"- Aguadilla, PR: Rafael Hernandez"
2023,1,49919,"- Aguadilla, PR: Rafael Hernandez"
2023,2,41092,"- Aguadilla, PR: Rafael Hernandez"
2023,3,44569,"- Aguadilla, PR: Rafael Hernandez"
2023,4,41250,"- Aguadilla, PR: Rafael Hernandez"
2023,5,47480,"- Aguadilla, PR: Rafael Hernandez"
2023,6,48670,"- Aguadilla, PR: Rafael Hernandez"
2023,7,54252,"- Aguadilla, PR: Rafael Hernandez"
2023,8,49209,"- Aguadilla, PR: Rafael Hernandez"
2023,9,34426,"- Aguadilla, PR: Rafael Hernandez"
2023,10,41896,"- Aguadilla, PR: Rafael Hernandez"
2023,11,47346,"- Aguadilla, PR: Rafael Hernandez"
2023,12,46101,"- Aguadilla, PR: Rafael Hernandez"
2024,1,39345,"- Aguadilla, PR: Rafael Hernandez"
2024,2,37827,"- Aguadilla, PR: Rafael Hernandez"
2024,3,46586,"- Aguadilla, PR: Rafael Hernandez"
2024,4,41951,"- Aguadilla, PR: Rafael Hernandez"
2024,5,46283,"- Aguadilla, PR: Rafael Hernandez"
2024,6,42111,"- Aguadilla, PR: Rafael Hernandez"
2024,7,40432,"- Aguadilla, PR: Rafael Hernandez"
2017,9,0,"- Akron, OH: Akron Fulton International"
2002,10,66965,"- Albany, NY: Albany International"
2002,11,59116,"- Albany, NY: Albany International"
2002,12,66067,"- Albany, NY: Albany International"
2003,1,53303,"- Albany, NY: Albany International"
2003,2,54754,"- Albany, NY: Albany International"
2003,3,64384,"- Albany, NY: Albany International"
2003,4,63535,"- Albany, NY: Albany International"
2003,5,66142,"- Albany, NY: Albany International"
2003,6,66411,"- Albany, NY: Albany International"
2003,7,71760,"- Albany, NY: Albany International"
2003,8,75022,"- Albany, NY: Albany International"
2003,9,59415,"- Albany, NY: Albany International"
2003,10,67268,"- Albany, NY: Albany International"
2003,11,62028,"- Albany, NY: Albany International"
2003,12,62690,"- Albany, NY: Albany International"
2004,1,54703,"- Albany, NY: Albany International"
2004,2,63158,"- Albany, NY: Albany International"
2004,3,74419,"- Albany, NY: Albany International"
2004,4,77496,"- Albany, NY: Albany International"
2004,5,73703,"- Albany, NY: Albany International"
2004,6,75162,"- Albany, NY: Albany International"
2004,7,85130,"- Albany, NY: Albany International"
2004,8,85841,"- Albany, NY: Albany International"
2004,9,66576,"- Albany, NY: Albany International"
2004,10,73640,"- Albany, NY: Albany International"
2004,11,67159,"- Albany, NY: Albany International"
2004,12,66763,"- Albany, NY: Albany International"
2005,1,61811,"- Albany, NY: Albany International"
2005,2,63553,"- Albany, NY: Albany International"
2005,3,78807,"- Albany, NY: Albany International"
2005,4,75431,"- Albany, NY: Albany International"
2005,5,78924,"- Albany, NY: Albany International"
2005,6,79137,"- Albany, NY: Albany International"
2005,7,91553,"- Albany, NY: Albany International"
2005,8,90022,"- Albany, NY: Albany International"
2005,9,72812,"- Albany, NY: Albany International"
2005,10,77404,"- Albany, NY: Albany International"
2005,11,72082,"- Albany, NY: Albany International"
2005,12,67536,"- Albany, NY: Albany International"
2006,1,63487,"- Albany, NY: Albany International"
2006,2,62621,"- Albany, NY: Albany International"
2006,3,75149,"- Albany, NY: Albany International"
2006,4,73888,"- Albany, NY: Albany International"
2006,5,75631,"- Albany, NY: Albany International"
2006,6,74719,"- Albany, NY: Albany International"
2006,7,81392,"- Albany, NY: Albany International"
2006,8,77503,"- Albany, NY: Albany International"
2006,9,63308,"- Albany, NY: Albany International"
2006,10,69501,"- Albany, NY: Albany International"
2006,11,65675,"- Albany, NY: Albany International"
2006,12,63460,"- Albany, NY: Albany International"
2007,1,60138,"- Albany, NY: Albany International"
2007,2,56315,"- Albany, NY: Albany International"
2007,3,70545,"- Albany, NY: Albany International"
2007,4,72163,"- Albany, NY: Albany International"
2007,5,75968,"- Albany, NY: Albany International"
2007,6,73861,"- Albany, NY: Albany International"
2007,7,79740,"- Albany, NY: Albany International"
2007,8,82154,"- Albany, NY: Albany International"
2007,9,64499,"- Albany, NY: Albany International"
2007,10,73163,"- Albany, NY: Albany International"
2007,11,67935,"- Albany, NY: Albany International"
2007,12,62166,"- Albany, NY: Albany International"
2008,1,58915,"- Albany, NY: Albany International"
2008,2,59819,"- Albany, NY: Albany International"
2008,3,73385,"- Albany, NY: Albany International"
2008,4,73572,"- Albany, NY: Albany International"
2008,5,73114,"- Albany, NY: Albany International"
2008,6,73095,"- Albany, NY: Albany International"
2008,7,78504,"- Albany, NY: Albany International"
2008,8,79837,"- Albany, NY: Albany International"
2008,9,58266,"- Albany, NY: Albany International"
2008,10,65703,"- Albany, NY: Albany International"
2008,11,58791,"- Albany, NY: Albany International"
2008,12,59904,"- Albany, NY: Albany International"
2009,1,55906,"- Albany, NY: Albany International"
2009,2,58816,"- Albany, NY: Albany International"
2009,3,72159,"- Albany, NY: Albany International"
2009,4,74658,"- Albany, NY: Albany International"
2009,5,69987,"- Albany, NY: Albany International"
2009,6,69468,"- Albany, NY: Albany International"
2009,7,83239,"- Albany, NY: Albany International"
2009,8,75420,"- Albany, NY: Albany International"
2009,9,61098,"- Albany, NY: Albany International"
2009,10,66822,"- Albany, NY: Albany International"
2009,11,61893,"- Albany, NY: Albany International"
2009,12,61321,"- Albany, NY: Albany International"
2010,1,56748,"- Albany, NY: Albany International"
2010,2,56141,"- Albany, NY: Albany International"
2010,3,72358,"- Albany, NY: Albany International"
2010,4,71103,"- Albany, NY: Albany International"
2010,5,66377,"- Albany, NY: Albany International"
2010,6,66933,"- Albany, NY: Albany International"
2010,7,76644,"- Albany, NY: Albany International"
2010,8,73578,"- Albany, NY: Albany International"
2010,9,60045,"- Albany, NY: Albany International"
2010,10,67973,"- Albany, NY: Albany International"
2010,11,61996,"- Albany, NY: Albany International"
2010,12,60950,"- Albany, NY: Albany International"
2011,1,55365,"- Albany, NY: Albany International"
2011,2,51124,"- Albany, NY: Albany International"
2011,3,69341,"- Albany, NY: Albany International"
2011,4,72548,"- Albany, NY: Albany International"
2011,5,67164,"- Albany, NY: Albany International"
2011,6,67977,"- Albany, NY: Albany International"
2011,7,72619,"- Albany, NY: Albany International"
2011,8,74861,"- Albany, NY: Albany International"
2011,9,63711,"- Albany, NY: Albany International"
2011,10,67239,"- Albany, NY: Albany International"
2011,11,64176,"- Albany, NY: Albany International"
2011,12,60505,"- Albany, NY: Albany International"
2012,1,54039,"- Albany, NY: Albany International"
2012,2,54209,"- Albany, NY: Albany International"
2012,3,70809,"- Albany, NY: Albany International"
2012,4,67590,"- Albany, NY: Albany International"
2012,5,66528,"- Albany, NY: Albany International"
2012,6,65919,"- Albany, NY: Albany International"
2012,7,76069,"- Albany, NY: Albany International"
2012,8,76201,"- Albany, NY: Albany International"
2012,9,59776,"- Albany, NY: Albany International"
2012,10,65351,"- Albany, NY: Albany International"
2012,11,66031,"- Albany, NY: Albany International"
2012,12,58973,"- Albany, NY: Albany International"
2013,1,48829,"- Albany, NY: Albany International"
2013,2,51801,"- Albany, NY: Albany International"
2013,3,74822,"- Albany, NY: Albany International"
2013,4,71480,"- Albany, NY: Albany International"
2013,5,68255,"- Albany, NY: Albany International"
2013,6,65696,"- Albany, NY: Albany International"
2013,7,70197,"- Albany, NY: Albany International"
2013,8,70314,"- Albany, NY: Albany International"
2013,9,57139,"- Albany, NY: Albany International"
2013,10,61042,"- Albany, NY: Albany International"
2013,11,60799,"- Albany, NY: Albany International"
2013,12,64605,"- Albany, NY: Albany International"
2014,1,48336,"- Albany, NY: Albany International"
2014,2,54628,"- Albany, NY: Albany International"
2014,3,76790,"- Albany, NY: Albany International"
2014,4,68102,"- Albany, NY: Albany International"
2014,5,69361,"- Albany, NY: Albany International"
2014,6,67240,"- Albany, NY: Albany International"
2014,7,77435,"- Albany, NY: Albany International"
2014,8,75924,"- Albany, NY: Albany International"
2014,9,60103,"- Albany, NY: Albany International"
2014,10,65113,"- Albany, NY: Albany International"
2014,11,63268,"- Albany, NY: Albany International"
2014,12,64207,"- Albany, NY: Albany International"
2015,1,54787,"- Albany, NY: Albany International"
2015,2,52110,"- Albany, NY: Albany International"
2015,3,79434,"- Albany, NY: Albany International"
2015,4,75488,"- Albany, NY: Albany International"
2015,5,71883,"- Albany, NY: Albany International"
2015,6,71502,"- Albany, NY: Albany International"
2015,7,77344,"- Albany, NY: Albany International"
2015,8,77388,"- Albany, NY: Albany International"
2015,9,66102,"- Albany, NY: Albany International"
2015,10,70639,"- Albany, NY: Albany International"
2015,11,70474,"- Albany, NY: Albany International"
2015,12,71716,"- Albany, NY: Albany International"
2016,1,70005,"- Albany, NY: Albany International"
2016,2,73985,"- Albany, NY: Albany International"
2016,3,90348,"- Albany, NY: Albany International"
2016,4,82165,"- Albany, NY: Albany International"
2016,5,86860,"- Albany, NY: Albany International"
2016,6,82457,"- Albany, NY: Albany International"
2016,7,90369,"- Albany, NY: Albany International"
2016,8,86679,"- Albany, NY: Albany International"
2016,9,76003,"- Albany, NY: Albany International"
2016,10,78549,"- Albany, NY: Albany International"
2016,11,77581,"- Albany, NY: Albany International"
2016,12,73090,"- Albany, NY: Albany International"
2017,1,71941,"- Albany, NY: Albany International"
2017,2,68593,"- Albany, NY: Albany International"
2017,3,91874,"- Albany, NY: Albany International"
2017,4,89316,"- Albany, NY: Albany International"
2017,5,83948,"- Albany, NY: Albany International"
2017,6,81191,"- Albany, NY: Albany International"
2017,7,85577,"- Albany, NY: Albany International"
2017,8,85966,"- Albany, NY: Albany International"
2017,9,68318,"- Albany, NY: Albany International"
2017,10,76313,"- Albany, NY: Albany International"
2017,11,74109,"- Albany, NY: Albany International"
2017,12,69757,"- Albany, NY: Albany International"
2018,1,66023,"- Albany, NY: Albany International"
2018,2,65038,"- Albany, NY: Albany International"
2018,3,88738,"- Albany, NY: Albany International"
2018,4,85173,"- Albany, NY: Albany International"
2018,5,86030,"- Albany, NY: Albany International"
2018,6,83203,"- Albany, NY: Albany International"
2018,7,93199,"- Albany, NY: Albany International"
2018,8,88846,"- Albany, NY: Albany International"
2018,9,70727,"- Albany, NY: Albany International"
2018,10,88375,"- Albany, NY: Albany International"
2018,11,79491,"- Albany, NY: Albany International"
2018,12,79028,"- Albany, NY: Albany International"
2019,1,68587,"- Albany, NY: Albany International"
2019,2,70357,"- Albany, NY: Albany International"
2019,3,99994,"- Albany, NY: Albany International"
2019,4,100513,"- Albany, NY: Albany International"
2019,5,99062,"- Albany, NY: Albany International"
2019,6,95686,"- Albany, NY: Albany International"
2019,7,99982,"- Albany, NY: Albany International"
2019,8,94983,"- Albany, NY: Albany International"
2019,9,74330,"- Albany, NY: Albany International"
2019,10,83116,"- Albany, NY: Albany International"
2019,11,76274,"- Albany, NY: Albany International"
2019,12,74546,"- Albany, NY: Albany International"
2020,1,72606,"- Albany, NY: Albany International"
2020,2,76431,"- Albany, NY: Albany International"
2020,3,55733,"- Albany, NY: Albany International"
2020,4,3583,"- Albany, NY: Albany International"
2020,5,12556,"- Albany, NY: Albany International"
2020,6,21084,"- Albany, NY: Albany International"
2020,7,21242,"- Albany, NY: Albany International"
2020,8,23130,"- Albany, NY: Albany International"
2020,9,16661,"- Albany, NY: Albany International"
2020,10,18205,"- Albany, NY: Albany International"
2020,11,16824,"- Albany, NY: Albany International"
2020,12,16572,"- Albany, NY: Albany International"
2021,1,14735,"- Albany, NY: Albany International"
2021,2,18870,"- Albany, NY: Albany International"
2021,3,29236,"- Albany, NY: Albany International"
2021,4,43003,"- Albany, NY: Albany International"
2021,5,51963,"- Albany, NY: Albany International"
2021,6,65784,"- Albany, NY: Albany International"
2021,7,84885,"- Albany, NY: Albany International"
2021,8,81607,"- Albany, NY: Albany International"
2021,9,68042,"- Albany, NY: Albany International"
2021,10,75683,"- Albany, NY: Albany International"
2021,11,64195,"- Albany, NY: Albany International"
2021,12,59755,"- Albany, NY: Albany International"
2022,1,45976,"- Albany, NY: Albany International"
2022,2,46940,"- Albany, NY: Albany International"
2022,3,72490,"- Albany, NY: Albany International"
2022,4,76471,"- Albany, NY: Albany International"
2022,5,77009,"- Albany, NY: Albany International"
2022,6,76550,"- Albany, NY: Albany International"
2022,7,85071,"- Albany, NY: Albany International"
2022,8,83394,"- Albany, NY: Albany International"
2022,9,69301,"- Albany, NY: Albany International"
2022,10,68207,"- Albany, NY: Albany International"
2022,11,65339,"- Albany, NY: Albany International"
2022,12,61780,"- Albany, NY: Albany International"
2023,1,55824,"- Albany, NY: Albany International"
2023,2,59266,"- Albany, NY: Albany International"
2023,3,74551,"- Albany, NY: Albany International"
2023,4,77604,"- Albany, NY: Albany International"
2023,5,73969,"- Albany, NY: Albany International"
2023,6,73372,"- Albany, NY: Albany International"
2023,7,88304,"- Albany, NY: Albany International"
2023,8,86539,"- Albany, NY: Albany International"
2023,9,75334,"- Albany, NY: Albany International"
2023,10,87241,"- Albany, NY: Albany International"
2023,11,75619,"- Albany, NY: Albany International"
2023,12,74410,"- Albany, NY: Albany International"
2024,1,64431,"- Albany, NY: Albany International"
2024,2,70500,"- Albany, NY: Albany International"
2024,3,83483,"- Albany, NY: Albany International"
2024,4,86463,"- Albany, NY: Albany International"
2024,5,86597,"- Albany, NY: Albany International"
2024,6,93239,"- Albany, NY: Albany International"
2024,7,98214,"- Albany, NY: Albany International"
2002,10,182692,"- Albuquerque, NM: Albuquerque International Sunport"
2002,11,153625,"- Albuquerque, NM: Albuquerque International Sunport"
2002,12,181350,"- Albuquerque, NM: Albuquerque International Sunport"
2003,1,143811,"- Albuquerque, NM: Albuquerque International Sunport"
2003,2,135660,"- Albuquerque, NM: Albuquerque International Sunport"
2003,3,173407,"- Albuquerque, NM: Albuquerque International Sunport"
2003,4,156936,"- Albuquerque, NM: Albuquerque International Sunport"
2003,5,181257,"- Albuquerque, NM: Albuquerque International Sunport"
2003,6,198525,"- Albuquerque, NM: Albuquerque International Sunport"
2003,7,216693,"- Albuquerque, NM: Albuquerque International Sunport"
2003,8,199800,"- Albuquerque, NM: Albuquerque International Sunport"
2003,9,160451,"- Albuquerque, NM: Albuquerque International Sunport"
2003,10,185037,"- Albuquerque, NM: Albuquerque International Sunport"
2003,11,152973,"- Albuquerque, NM: Albuquerque International Sunport"
