area_fips,countyname,stateabr,total_emp,private_emp,bev_emp,year,month
6059,Orange County CA,CA,1578148,1422628,1729,2017,3
6059,Orange County CA,CA,1585819,1430632,1777,2017,4
6059,Orange County CA,CA,1597138,1441156,1819,2017,5
6059,Orange County CA,CA,1600572,1445218,1840,2017,6
6059,Orange County CA,CA,1583224,1449437,1851,2017,7
6059,Orange County CA,CA,1585426,1456209,1886,2017,8
6059,Orange County CA,CA,1600709,1456557,1894,2017,9
6059,Orange County CA,CA,1617023,1463387,1878,2017,10
6059,Orange County CA,CA,1626460,1471293,1873,2017,11
6059,Orange County CA,CA,1623126,1476839,1864,2017,12
6059,Orange County CA,CA,1609734,1450678,1837,2018,1
6059,Orange County CA,CA,1614369,1458813,1853,2018,2
6059,Orange County CA,CA,1618167,1461133,1848,2018,3
6059,Orange County CA,CA,1624146,1467317,1881,2018,4
6059,Orange County CA,CA,1625729,1470035,1901,2018,5
6059,Orange County CA,CA,1628893,1471960,1901,2018,6
6059,Orange County CA,CA,1615980,1479032,2088,2018,7
6059,Orange County CA,CA,1616921,1486034,2114,2018,8
6059,Orange County CA,CA,1626673,1480468,2116,2018,9
6059,Orange County CA,CA,1645506,1491280,2147,2018,10
6059,Orange County CA,CA,1653907,1497964,2158,2018,11
6059,Orange County CA,CA,1644088,1498167,2167,2018,12
6059,Orange County CA,CA,1627861,1472326,2063,2019,1
6059,Orange County CA,CA,1633911,1478863,2039,2019,2
6059,Orange County CA,CA,1639309,1482043,2102,2019,3
6059,Orange County CA,CA,1647489,1490582,1984,2019,4
6059,Orange County CA,CA,1653742,1496395,2010,2019,5
6059,Orange County CA,CA,1656157,1499131,2025,2019,6
6059,Orange County CA,CA,1643966,1504892,1937,2019,7
6059,Orange County CA,CA,1640233,1507710,1981,2019,8
6059,Orange County CA,CA,1650939,1501223,1984,2019,9
6059,Orange County CA,CA,1668478,1512550,.s,2019,10
6059,Orange County CA,CA,1677292,1519913,.s,2019,11
6059,Orange County CA,CA,1667473,1519312,.s,2019,12
6061,Placer County CA,CA,134601,117600,133,2013,1
6061,Placer County CA,CA,135549,118702,133,2013,2
6061,Placer County CA,CA,135662,118493,133,2013,3
6061,Placer County CA,CA,136094,119085,133,2013,4
6061,Placer County CA,CA,136659,119419,138,2013,5
6061,Placer County CA,CA,138382,120936,134,2013,6
6061,Placer County CA,CA,136680,122222,145,2013,7
6061,Placer County CA,CA,138194,122866,153,2013,8
6061,Placer County CA,CA,138321,121736,151,2013,9
6061,Placer County CA,CA,138396,121226,136,2013,10
6061,Placer County CA,CA,139884,122472,125,2013,11
6061,Placer County CA,CA,139707,124950,127,2013,12
6061,Placer County CA,CA,139763,122721,138,2014,1
6061,Placer County CA,CA,139960,122912,150,2014,2
6061,Placer County CA,CA,140214,122860,160,2014,3
6061,Placer County CA,CA,140378,123025,153,2014,4
6061,Placer County CA,CA,140897,123494,183,2014,5
6061,Placer County CA,CA,143063,125699,207,2014,6
6061,Placer County CA,CA,141049,126239,208,2014,7
6061,Placer County CA,CA,143469,127850,208,2014,8
6061,Placer County CA,CA,143304,126599,194,2014,9
6061,Placer County CA,CA,143692,126208,184,2014,10
6061,Placer County CA,CA,145089,127411,173,2014,11
6061,Placer County CA,CA,144637,129487,172,2014,12
6061,Placer County CA,CA,145355,127621,176,2015,1
6061,Placer County CA,CA,144986,127342,176,2015,2
6061,Placer County CA,CA,145826,127720,184,2015,3
6061,Placer County CA,CA,146231,128247,179,2015,4
6061,Placer County CA,CA,147178,128918,195,2015,5
6061,Placer County CA,CA,149365,130995,197,2015,6
6061,Placer County CA,CA,148875,133334,222,2015,7
6061,Placer County CA,CA,149890,133779,231,2015,8
6061,Placer County CA,CA,150065,132603,241,2015,9
6061,Placer County CA,CA,150669,132615,209,2015,10
6061,Placer County CA,CA,151783,133442,222,2015,11
6061,Placer County CA,CA,151854,136161,225,2015,12
6061,Placer County CA,CA,152996,134617,193,2016,1
6061,Placer County CA,CA,154132,135723,184,2016,2
6061,Placer County CA,CA,153470,134613,191,2016,3
6061,Placer County CA,CA,155792,137026,199,2016,4
6061,Placer County CA,CA,155873,136802,225,2016,5
6061,Placer County CA,CA,157112,138091,219,2016,6
6061,Placer County CA,CA,156490,140411,250,2016,7
6061,Placer County CA,CA,157844,140971,264,2016,8
6061,Placer County CA,CA,158146,139727,268,2016,9
6061,Placer County CA,CA,157532,138690,281,2016,10
6061,Placer County CA,CA,158371,139376,278,2016,11
6061,Placer County CA,CA,157499,141383,273,2016,12
6061,Placer County CA,CA,157382,138569,230,2017,1
6061,Placer County CA,CA,158160,139416,237,2017,2
6061,Placer County CA,CA,159414,140187,254,2017,3
6061,Placer County CA,CA,159965,140787,245,2017,4
6061,Placer County CA,CA,160238,141030,242,2017,5
6061,Placer County CA,CA,162456,142975,249,2017,6
6061,Placer County CA,CA,160752,144564,241,2017,7
6061,Placer County CA,CA,161863,144627,259,2017,8
6061,Placer County CA,CA,162211,143402,261,2017,9
6061,Placer County CA,CA,163033,143646,270,2017,10
6061,Placer County CA,CA,164170,144752,273,2017,11
6061,Placer County CA,CA,164379,147631,270,2017,12
6061,Placer County CA,CA,165117,145902,271,2018,1
6061,Placer County CA,CA,165954,146672,283,2018,2
6061,Placer County CA,CA,166189,146451,295,2018,3
6061,Placer County CA,CA,166994,147352,425,2018,4
6061,Placer County CA,CA,167473,147558,425,2018,5
6061,Placer County CA,CA,169646,149701,428,2018,6
6061,Placer County CA,CA,168291,151369,445,2018,7
6061,Placer County CA,CA,169727,152054,393,2018,8
6061,Placer County CA,CA,169635,150292,377,2018,9
6061,Placer County CA,CA,170067,149849,379,2018,10
6061,Placer County CA,CA,171465,151322,386,2018,11
6061,Placer County CA,CA,170473,153010,387,2018,12
6061,Placer County CA,CA,170082,150678,359,2019,1
6061,Placer County CA,CA,170562,151013,366,2019,2
6061,Placer County CA,CA,170935,150836,362,2019,3
6061,Placer County CA,CA,170420,150541,370,2019,4
6061,Placer County CA,CA,171662,151573,399,2019,5
6061,Placer County CA,CA,173249,153456,412,2019,6
6061,Placer County CA,CA,172427,155308,400,2019,7
6061,Placer County CA,CA,173973,155661,393,2019,8
6061,Placer County CA,CA,173190,153316,381,2019,9
6061,Placer County CA,CA,173332,153220,362,2019,10
6061,Placer County CA,CA,175219,154921,369,2019,11
6061,Placer County CA,CA,174216,156401,367,2019,12
6065,Riverside County CA,CA,583767,467427,1613,2013,1
6065,Riverside County CA,CA,585161,468684,1621,2013,2
6065,Riverside County CA,CA,591375,474791,1633,2013,3
6065,Riverside County CA,CA,594395,477831,1666,2013,4
6065,Riverside County CA,CA,596474,479478,1707,2013,5
6065,Riverside County CA,CA,597098,479905,1728,2013,6
6065,Riverside County CA,CA,587397,474752,1756,2013,7
6065,Riverside County CA,CA,590488,475407,1781,2013,8
6065,Riverside County CA,CA,594150,478122,1780,2013,9
6065,Riverside County CA,CA,602285,485138,1724,2013,10
6065,Riverside County CA,CA,613361,495766,1694,2013,11
6065,Riverside County CA,CA,613752,497637,1682,2013,12
6065,Riverside County CA,CA,615139,497241,1696,2014,1
6065,Riverside County CA,CA,617224,499060,1722,2014,2
6065,Riverside County CA,CA,621238,502659,1734,2014,3
6065,Riverside County CA,CA,623545,504451,1742,2014,4
6065,Riverside County CA,CA,626425,507039,1796,2014,5
6065,Riverside County CA,CA,626555,506926,1805,2014,6
6065,Riverside County CA,CA,617664,502535,1814,2014,7
6065,Riverside County CA,CA,621603,503638,1861,2014,8
6065,Riverside County CA,CA,626138,506967,1829,2014,9
6065,Riverside County CA,CA,632237,512290,1844,2014,10
6065,Riverside County CA,CA,641799,521343,1807,2014,11
6065,Riverside County CA,CA,641737,523091,1803,2014,12
6065,Riverside County CA,CA,640777,520823,1870,2015,1
6065,Riverside County CA,CA,643927,523393,1866,2015,2
6065,Riverside County CA,CA,648406,527960,1898,2015,3
6065,Riverside County CA,CA,652975,531876,1912,2015,4
6065,Riverside County CA,CA,656754,535080,1983,2015,5
6065,Riverside County CA,CA,656552,534455,1987,2015,6
6065,Riverside County CA,CA,654195,534830,1996,2015,7
6065,Riverside County CA,CA,656594,535899,2045,2015,8
6065,Riverside County CA,CA,659611,537765,2017,2015,9
6065,Riverside County CA,CA,670380,546843,1980,2015,10
6065,Riverside County CA,CA,678740,554763,1994,2015,11
6065,Riverside County CA,CA,680905,557072,2001,2015,12
6065,Riverside County CA,CA,676650,551551,2015,2016,1
6065,Riverside County CA,CA,678418,552989,2022,2016,2
6065,Riverside County CA,CA,683822,558128,2035,2016,3
6065,Riverside County CA,CA,689766,563412,2062,2016,4
6065,Riverside County CA,CA,690249,563377,2132,2016,5
6065,Riverside County CA,CA,688998,561606,2140,2016,6
6065,Riverside County CA,CA,681163,558965,2146,2016,7
6065,Riverside County CA,CA,683311,558372,2155,2016,8
6065,Riverside County CA,CA,688587,562435,2164,2016,9
6065,Riverside County CA,CA,698203,570357,2008,2016,10
6065,Riverside County CA,CA,706661,578155,1999,2016,11
6065,Riverside County CA,CA,706809,579697,2144,2016,12
6065,Riverside County CA,CA,698010,569497,2126,2017,1
6065,Riverside County CA,CA,698141,569197,2151,2017,2
6065,Riverside County CA,CA,706155,577069,2171,2017,3
6065,Riverside County CA,CA,712070,582830,2201,2017,4
6065,Riverside County CA,CA,713466,583955,2226,2017,5
6065,Riverside County CA,CA,715482,585888,2299,2017,6
6065,Riverside County CA,CA,706650,582105,2320,2017,7
6065,Riverside County CA,CA,707389,581316,2384,2017,8
6065,Riverside County CA,CA,712611,584398,2419,2017,9
6065,Riverside County CA,CA,721483,591796,2365,2017,10
6065,Riverside County CA,CA,734300,604147,2374,2017,11
6065,Riverside County CA,CA,732428,604027,2343,2017,12
6065,Riverside County CA,CA,726471,596170,2406,2018,1
6065,Riverside County CA,CA,729597,599358,2431,2018,2
6065,Riverside County CA,CA,731751,601087,2456,2018,3
6065,Riverside County CA,CA,736740,606098,2412,2018,4
6065,Riverside County CA,CA,738662,607478,2468,2018,5
6065,Riverside County CA,CA,740332,609033,2477,2018,6
6065,Riverside County CA,CA,731564,606535,2484,2018,7
6065,Riverside County CA,CA,730919,603094,2528,2018,8
6065,Riverside County CA,CA,735062,605915,2581,2018,9
6065,Riverside County CA,CA,746029,613728,2575,2018,10
6065,Riverside County CA,CA,756859,623948,2536,2018,11
6065,Riverside County CA,CA,753119,622886,2518,2018,12
6065,Riverside County CA,CA,748787,616159,2505,2019,1
6065,Riverside County CA,CA,749362,616276,2551,2019,2
6065,Riverside County CA,CA,755293,621683,2594,2019,3
6065,Riverside County CA,CA,756930,623016,2618,2019,4
6065,Riverside County CA,CA,758715,624482,2663,2019,5
6065,Riverside County CA,CA,761622,627396,2679,2019,6
6065,Riverside County CA,CA,752611,626023,2662,2019,7
6065,Riverside County CA,CA,757296,625535,2675,2019,8
6065,Riverside County CA,CA,757444,626022,2615,2019,9
6065,Riverside County CA,CA,771685,637009,2766,2019,10
6065,Riverside County CA,CA,785611,650325,2713,2019,11
6065,Riverside County CA,CA,781240,647751,2688,2019,12
6067,Sacramento County CA,CA,589901,416234,1161,2013,1
6067,Sacramento County CA,CA,594492,418891,1159,2013,2
6067,Sacramento County CA,CA,599882,422958,1155,2013,3
6067,Sacramento County CA,CA,597771,421081,1159,2013,4
6067,Sacramento County CA,CA,601288,423804,1167,2013,5
6067,Sacramento County CA,CA,602077,424630,1183,2013,6
6067,Sacramento County CA,CA,598987,425198,1176,2013,7
6067,Sacramento County CA,CA,596388,426504,1130,2013,8
6067,Sacramento County CA,CA,602009,426820,1120,2013,9
6067,Sacramento County CA,CA,610346,432174,1120,2013,10
6067,Sacramento County CA,CA,613948,434734,1114,2013,11
6067,Sacramento County CA,CA,610493,434316,1111,2013,12
6067,Sacramento County CA,CA,598968,422973,765,2014,1
6067,Sacramento County CA,CA,600561,424169,760,2014,2
6067,Sacramento County CA,CA,605239,427444,770,2014,3
6067,Sacramento County CA,CA,609227,429980,787,2014,4
6067,Sacramento County CA,CA,615574,434554,781,2014,5
6067,Sacramento County CA,CA,616400,435634,805,2014,6
6067,Sacramento County CA,CA,611786,437817,817,2014,7
6067,Sacramento County CA,CA,612834,438372,831,2014,8
6067,Sacramento County CA,CA,617879,438648,821,2014,9
6067,Sacramento County CA,CA,619629,439055,806,2014,10
6067,Sacramento County CA,CA,624159,442075,808,2014,11
6067,Sacramento County CA,CA,619962,441794,817,2014,12
6067,Sacramento County CA,CA,610200,433279,806,2015,1
6067,Sacramento County CA,CA,612333,434789,818,2015,2
6067,Sacramento County CA,CA,619985,438213,829,2015,3
6067,Sacramento County CA,CA,620828,441780,829,2015,4
6067,Sacramento County CA,CA,625897,445388,848,2015,5
6067,Sacramento County CA,CA,628205,446740,879,2015,6
6067,Sacramento County CA,CA,628188,452137,895,2015,7
6067,Sacramento County CA,CA,627477,451671,892,2015,8
6067,Sacramento County CA,CA,629639,450810,893,2015,9
6067,Sacramento County CA,CA,636233,455932,858,2015,10
6067,Sacramento County CA,CA,640712,458869,884,2015,11
6067,Sacramento County CA,CA,638371,460313,873,2015,12
6067,Sacramento County CA,CA,624937,452846,925,2016,1
6067,Sacramento County CA,CA,629605,456849,940,2016,2
6067,Sacramento County CA,CA,630601,456589,962,2016,3
6067,Sacramento County CA,CA,637177,463164,982,2016,4
6067,Sacramento County CA,CA,640647,465275,998,2016,5
6067,Sacramento County CA,CA,640633,465810,1003,2016,6
6067,Sacramento County CA,CA,636675,469005,1034,2016,7
6067,Sacramento County CA,CA,642080,469056,1022,2016,8
6067,Sacramento County CA,CA,640408,467949,1015,2016,9
6067,Sacramento County CA,CA,645034,470252,1027,2016,10
6067,Sacramento County CA,CA,649432,472939,1022,2016,11
6067,Sacramento County CA,CA,643840,471819,1018,2016,12
6067,Sacramento County CA,CA,632120,460458,964,2017,1
6067,Sacramento County CA,CA,634763,462555,983,2017,2
6067,Sacramento County CA,CA,639846,465897,976,2017,3
6067,Sacramento County CA,CA,644536,469922,1002,2017,4
6067,Sacramento County CA,CA,649896,474531,1002,2017,5
6067,Sacramento County CA,CA,650496,476251,1035,2017,6
6067,Sacramento County CA,CA,643623,477521,1073,2017,7
6067,Sacramento County CA,CA,646892,478970,1061,2017,8
6067,Sacramento County CA,CA,650238,479394,1079,2017,9
6067,Sacramento County CA,CA,657039,483698,1069,2017,10
6067,Sacramento County CA,CA,660074,485668,1062,2017,11
6067,Sacramento County CA,CA,656935,486023,1065,2017,12
6067,Sacramento County CA,CA,650573,478425,1033,2018,1
6067,Sacramento County CA,CA,654374,481958,1038,2018,2
6067,Sacramento County CA,CA,655469,482267,1045,2018,3
6067,Sacramento County CA,CA,660770,487863,1072,2018,4
6067,Sacramento County CA,CA,666123,492441,1090,2018,5
6067,Sacramento County CA,CA,667212,493874,1149,2018,6
6067,Sacramento County CA,CA,663293,496665,1200,2018,7
6067,Sacramento County CA,CA,668124,499050,1186,2018,8
6067,Sacramento County CA,CA,668361,497529,1174,2018,9
6067,Sacramento County CA,CA,673022,499669,1189,2018,10
6067,Sacramento County CA,CA,676936,501915,1185,2018,11
6067,Sacramento County CA,CA,672684,502069,1170,2018,12
6067,Sacramento County CA,CA,667871,493620,1184,2019,1
6067,Sacramento County CA,CA,670912,495687,1191,2019,2
6067,Sacramento County CA,CA,674261,497556,1221,2019,3
6067,Sacramento County CA,CA,675582,499400,1221,2019,4
6067,Sacramento County CA,CA,679562,501965,1225,2019,5
6067,Sacramento County CA,CA,679526,503337,1224,2019,6
6067,Sacramento County CA,CA,676056,506761,1233,2019,7
6067,Sacramento County CA,CA,679349,509168,1247,2019,8
6067,Sacramento County CA,CA,681785,508344,1240,2019,9
6067,Sacramento County CA,CA,688684,510948,1271,2019,10
6067,Sacramento County CA,CA,693228,514462,1286,2019,11
6067,Sacramento County CA,CA,687381,513005,1297,2019,12
6069,San Benito County CA,CA,13797,11203,127,2013,1
6069,San Benito County CA,CA,13900,11290,123,2013,2
6069,San Benito County CA,CA,14197,11594,124,2013,3
6069,San Benito County CA,CA,14571,11946,116,2013,4
6069,San Benito County CA,CA,14782,12145,123,2013,5
6069,San Benito County CA,CA,15362,12730,125,2013,6
6069,San Benito County CA,CA,15812,13748,157,2013,7
6069,San Benito County CA,CA,16818,14621,150,2013,8
6069,San Benito County CA,CA,17217,14642,150,2013,9
6069,San Benito County CA,CA,15751,13132,117,2013,10
6069,San Benito County CA,CA,14843,12181,114,2013,11
6069,San Benito County CA,CA,14621,11984,116,2013,12
6069,San Benito County CA,CA,14174,11555,103,2014,1
6069,San Benito County CA,CA,14738,12069,138,2014,2
6069,San Benito County CA,CA,15142,12485,132,2014,3
6069,San Benito County CA,CA,15730,13035,122,2014,4
6069,San Benito County CA,CA,16424,13685,124,2014,5
6069,San Benito County CA,CA,16355,13615,123,2014,6
6069,San Benito County CA,CA,16337,14194,114,2014,7
6069,San Benito County CA,CA,17600,14941,144,2014,8
6069,San Benito County CA,CA,17603,14883,137,2014,9
6069,San Benito County CA,CA,16244,13447,139,2014,10
6069,San Benito County CA,CA,15461,12638,129,2014,11
6069,San Benito County CA,CA,14999,12196,131,2014,12
6069,San Benito County CA,CA,14634,11843,143,2015,1
6069,San Benito County CA,CA,14870,12038,152,2015,2
6069,San Benito County CA,CA,15104,12291,149,2015,3
6069,San Benito County CA,CA,15649,12859,152,2015,4
6069,San Benito County CA,CA,15890,13032,150,2015,5
6069,San Benito County CA,CA,16282,13449,151,2015,6
6069,San Benito County CA,CA,16560,14055,105,2015,7
6069,San Benito County CA,CA,16867,14247,107,2015,8
6069,San Benito County CA,CA,17065,14259,108,2015,9
6069,San Benito County CA,CA,16545,13661,92,2015,10
6069,San Benito County CA,CA,15809,12899,97,2015,11
6069,San Benito County CA,CA,15416,12520,96,2015,12
6069,San Benito County CA,CA,15756,12710,113,2016,1
6069,San Benito County CA,CA,16044,13056,120,2016,2
6069,San Benito County CA,CA,16392,13409,118,2016,3
6069,San Benito County CA,CA,16891,13857,115,2016,4
6069,San Benito County CA,CA,17051,14021,117,2016,5
6069,San Benito County CA,CA,17474,14497,110,2016,6
6069,San Benito County CA,CA,17822,15151,110,2016,7
6069,San Benito County CA,CA,17770,15038,115,2016,8
6069,San Benito County CA,CA,17913,15015,100,2016,9
6069,San Benito County CA,CA,18017,14953,101,2016,10
6069,San Benito County CA,CA,17251,14197,98,2016,11
6069,San Benito County CA,CA,16122,13116,92,2016,12
6069,San Benito County CA,CA,15752,12726,89,2017,1
6069,San Benito County CA,CA,16107,13039,94,2017,2
6069,San Benito County CA,CA,16594,13554,77,2017,3
6069,San Benito County CA,CA,17133,14054,70,2017,4
6069,San Benito County CA,CA,17365,14270,71,2017,5
6069,San Benito County CA,CA,17703,14662,71,2017,6
6069,San Benito County CA,CA,17618,14947,76,2017,7
6069,San Benito County CA,CA,17689,14937,77,2017,8
6069,San Benito County CA,CA,17817,14865,60,2017,9
6069,San Benito County CA,CA,17411,14436,59,2017,10
6069,San Benito County CA,CA,16677,13682,59,2017,11
6069,San Benito County CA,CA,15836,12910,62,2017,12
6069,San Benito County CA,CA,15539,12602,59,2018,1
6069,San Benito County CA,CA,16141,13170,58,2018,2
6069,San Benito County CA,CA,16080,13109,62,2018,3
6069,San Benito County CA,CA,17177,14192,61,2018,4
6069,San Benito County CA,CA,17329,14306,57,2018,5
6069,San Benito County CA,CA,17495,14501,58,2018,6
6069,San Benito County CA,CA,16696,14530,63,2018,7
6069,San Benito County CA,CA,17668,14864,69,2018,8
6069,San Benito County CA,CA,17983,15082,75,2018,9
6069,San Benito County CA,CA,17777,14719,74,2018,10
6069,San Benito County CA,CA,17185,14122,70,2018,11
6069,San Benito County CA,CA,16275,13272,70,2018,12
6069,San Benito County CA,CA,16069,13074,148,2019,1
6069,San Benito County CA,CA,16227,13206,147,2019,2
6069,San Benito County CA,CA,16375,13359,126,2019,3
6069,San Benito County CA,CA,17516,14467,160,2019,4
6069,San Benito County CA,CA,17722,14605,156,2019,5
6069,San Benito County CA,CA,17752,14680,160,2019,6
6069,San Benito County CA,CA,17641,14860,174,2019,7
6069,San Benito County CA,CA,18129,15246,175,2019,8
6069,San Benito County CA,CA,18377,15322,172,2019,9
6069,San Benito County CA,CA,17976,14786,162,2019,10
